,sofifaid,Overall
1248,230524.0,76.78
1249,245301.0,71.88
1250,245311.0,71.56
1251,245324.0,71.64
1252,245325.0,72.39
1253,251696.0,71.14
1254,237692.0,79.16
1255,236610.0,77.31
1256,243812.0,77.03
1257,243952.0,76.23
1258,234569.0,77.39
1259,237629.0,76.82
1260,225439.0,76.89
1261,226491.0,76.47
1262,229582.0,77.26
1263,230899.0,76.45
1264,232999.0,76.32
1265,233556.0,76.77
1266,236403.0,76.45
1267,238744.0,77.29
1268,239837.0,76.52
1269,241486.0,76.8
1270,243780.0,75.64
1271,222357.0,76.55
1272,222501.0,77.1
1273,229862.0,76.18
1274,231352.0,76.2
1275,231447.0,76.19
1276,233113.0,76.3
1277,233631.0,76.52
1278,234568.0,76.69
1279,235029.0,76.17
1280,235173.0,76.48
1281,244269.0,76.52
1282,246172.0,76.23
1283,211515.0,76.62
1284,219536.0,76.25
1285,222077.0,75.93
1286,224490.0,75.66
1287,227127.0,76.47
1288,228687.0,76.0
1289,233195.0,76.11
1290,234711.0,75.99
1291,234725.0,75.52
1292,234777.0,76.68
1293,235454.0,76.0
1294,235844.0,76.08
1295,236276.0,76.35
1296,236786.0,76.03
1297,238463.0,76.02
1298,240679.0,75.5
1299,206115.0,76.16
1300,211101.0,75.81
1301,211408.0,76.21
1302,216325.0,75.62
1303,220746.0,75.97
1304,225713.0,75.88
1305,228295.0,75.88
1306,229476.0,76.0
1307,231102.0,75.71
1308,232097.0,76.21
1309,233738.0,75.38
1310,234236.0,76.19
1311,237604.0,75.7
1312,238095.0,75.76
1313,240900.0,75.69
1314,210828.0,75.68
1315,217877.0,75.7
1316,219793.0,75.64
1317,225263.0,75.42
1318,227222.0,75.63
1319,228414.0,75.71
1320,229517.0,75.85
1321,229882.0,76.02
1322,230042.0,75.7
1323,232244.0,75.59
1324,232656.0,75.51
1325,235410.0,75.7
1326,237297.0,76.18
1327,199652.0,76.32
1328,206003.0,75.44
1329,212678.0,76.05
1330,215798.0,75.71
1331,216452.0,75.92
1332,216778.0,76.09
1333,219581.0,76.06
1334,220085.0,75.76
1335,225403.0,75.44
1336,226637.0,75.52
1337,228302.0,75.83
1338,229034.0,75.7
1339,229391.0,75.49
1340,229749.0,75.44
1341,236639.0,75.56
1342,200429.0,75.63
1343,205756.0,76.71
1344,205855.0,76.1
1345,207734.0,75.65
1346,208104.0,75.93
1347,210423.0,75.65
1348,212755.0,75.43
1349,214989.0,76.05
1350,216437.0,75.61
1351,219571.0,76.18
1352,221634.0,76.2
1353,222994.0,76.33
1354,224218.0,75.34
1355,192012.0,76.14
1356,192041.0,76.37
1357,193314.0,76.9
1358,200223.0,75.72
1359,201155.0,76.19
1360,203362.0,75.72
1361,204366.0,76.13
1362,204760.0,75.67
1363,205469.0,76.34
1364,210287.0,76.21
1365,211108.0,76.22
1366,211706.0,76.39
1367,211999.0,75.59
1368,212212.0,75.44
1369,212491.0,75.35
1370,212722.0,75.48
1371,213814.0,75.73
1372,215123.0,76.78
1373,215251.0,76.08
1374,216939.0,76.98
1375,222715.0,75.66
1376,223061.0,75.87
1377,223138.0,75.48
1378,223697.0,75.93
1379,224869.0,76.54
1380,225018.0,76.3
1381,229148.0,75.56
1382,232886.0,75.68
1383,239872.0,76.53
1384,244470.0,75.93
1385,189908.0,76.68
1386,190459.0,76.65
1387,190531.0,76.97
1388,199576.0,76.33
1389,199833.0,76.04
1390,206198.0,75.59
1391,208787.0,75.77
1392,211093.0,75.7
1393,216158.0,75.49
1394,220604.0,76.05
1395,183491.0,77.15
1396,189324.0,76.64
1397,190034.0,76.27
1398,191628.0,76.54
1399,192342.0,76.01
1400,194201.0,76.56
1401,195859.0,75.94
1402,198683.0,76.24
1403,199417.0,76.27
1404,199602.0,76.33
1405,200773.0,76.24
1406,201118.0,75.59
1407,202088.0,75.98
1408,202934.0,75.53
1409,203128.0,76.56
1410,204713.0,76.39
1411,205566.0,75.5
1412,207554.0,71.67
1413,209236.0,76.18
1414,210679.0,76.17
1415,211461.0,75.67
1416,212213.0,75.47
1417,215531.0,76.09
1418,224396.0,76.11
1419,232883.0,76.6
1420,233029.0,75.76
1421,47201.0,75.42
1422,50542.0,76.21
1423,53914.0,73.61
1424,121944.0,74.99
1425,124635.0,71.43
1426,125871.0,75.87
1427,134744.0,74.54
1428,134779.0,76.64
1429,135451.0,75.03
1430,138699.0,77.68
1431,139064.0,74.6
1432,140620.0,75.78
1433,142966.0,75.44
1434,143745.0,75.11
1435,144172.0,75.71
1436,144429.0,75.39
1437,146758.0,76.05
1438,147006.0,74.51
1439,150418.0,76.92
1440,152879.0,75.66
1441,152912.0,75.35
1442,152996.0,75.37
1443,152999.0,76.26
1444,154950.0,73.06
1445,155887.0,75.75
1446,155946.0,76.12
1447,155984.0,75.51
1448,158138.0,75.26
1449,158942.0,74.91
1450,162220.0,75.67
1451,162280.0,75.28
1452,162329.0,75.08
1453,163301.0,76.11
1454,163699.0,75.64
1455,163925.0,74.09
1456,167514.0,75.76
1457,167669.0,75.08
1458,167959.0,76.34
1459,168326.0,75.19
1460,169181.0,75.73
1461,169706.0,77.07
1462,169792.0,76.0
1463,170369.0,76.04
1464,171972.0,75.45
1465,172018.0,74.96
1466,172290.0,75.69
1467,172425.0,75.48
1468,173818.0,76.03
1469,176237.0,75.76
1470,176285.0,75.42
1471,176483.0,75.15
1472,176571.0,76.12
1473,176794.0,75.0
1474,176894.0,75.67
1475,176944.0,75.94
1476,177019.0,75.19
1477,177159.0,76.43
1478,177553.0,75.01
1479,177569.0,75.12
1480,177723.0,75.46
1481,178090.0,76.03
1482,178160.0,75.46
1483,178255.0,75.41
1484,179591.0,75.45
1485,180283.0,76.01
1486,180706.0,75.53
1487,181271.0,76.08
1488,181318.0,76.3
1489,182184.0,76.27
1490,182629.0,74.73
1491,182879.0,70.23
1492,182896.0,75.79
1493,183130.0,75.99
1494,183569.0,75.92
1495,183714.0,76.03
1496,183895.0,75.4
1497,183966.0,75.38
1498,184477.0,75.58
1499,184501.0,75.03
1500,184626.0,74.82
1501,184789.0,76.07
1502,185373.0,71.27
1503,186119.0,76.01
1504,186190.0,74.96
1505,186200.0,76.01
1506,186302.0,76.11
1507,186330.0,75.18
1508,186589.0,75.59
1509,186684.0,75.49
1510,186801.0,75.84
1511,187702.0,76.17
1512,188103.0,75.75
1513,188268.0,76.02
1514,188313.0,75.54
1515,188414.0,76.57
1516,188802.0,75.56
1517,188840.0,75.12
1518,189296.0,76.18
1519,189574.0,76.51
1520,189615.0,75.75
1521,189725.0,76.01
1522,189860.0,75.19
1523,190059.0,75.67
1524,190156.0,75.79
1525,190520.0,75.83
1526,190577.0,75.93
1527,190607.0,75.94
1528,190653.0,76.17
1529,190868.0,75.79
1530,190885.0,75.22
1531,191565.0,75.88
1532,192358.0,75.8
1533,192427.0,75.27
1534,192612.0,75.35
1535,192722.0,75.0
1536,193130.0,76.16
1537,193440.0,75.6
1538,193844.0,76.05
1539,193887.0,71.23
1540,194138.0,75.95
1541,194644.0,75.19
1542,194911.0,75.97
1543,194958.0,75.84
1544,196143.0,76.25
1545,196144.0,75.17
1546,196147.0,76.54
1547,196150.0,75.36
1548,196801.0,75.33
1549,196899.0,75.97
1550,197837.0,76.54
1551,198113.0,75.37
1552,198129.0,75.91
1553,198614.0,74.94
1554,198760.0,75.65
1555,199254.0,75.62
1556,199422.0,76.08
1557,199559.0,75.6
1558,199852.0,75.92
1559,200607.0,75.92
1560,200752.0,76.66
1561,200875.0,75.01
1562,201262.0,75.66
1563,201884.0,75.72
1564,201988.0,75.47
1565,202493.0,75.48
1566,203910.0,75.63
1567,204125.0,75.11
1568,204156.0,75.47
1569,204538.0,75.8
1570,204738.0,76.39
1571,204757.0,75.38
1572,205257.0,75.56
1573,205670.0,75.93
1574,206411.0,76.29
1575,206493.0,75.06
1576,208379.0,74.89
1577,209669.0,75.71
1578,209744.0,75.47
1579,210212.0,75.97
1580,210333.0,75.88
1581,210537.0,75.63
1582,212772.0,75.66
1583,214047.0,75.88
1584,214968.0,76.06
1585,217546.0,75.21
1586,219411.0,75.6
1587,219953.0,75.7
1588,220295.0,76.03
1589,220334.0,75.51
1590,221000.0,75.83
1591,223053.0,76.05
1592,226379.0,76.0
1593,230197.0,75.19
1594,230224.0,74.88
1595,230230.0,75.58
1596,230250.0,75.28
1597,230317.0,75.39
1598,230318.0,75.78
1599,230337.0,75.05
1600,230371.0,74.78
1601,230388.0,74.9
1602,230453.0,75.71
1603,230502.0,75.91
1604,230528.0,74.98
1605,232226.0,75.78
1606,233138.0,75.92
1607,237135.0,76.03
1608,241771.0,76.0
1609,245322.0,72.04
1610,245326.0,69.83
1611,245327.0,70.72
1612,251691.0,72.15
1613,251692.0,70.54
1614,251698.0,69.24
1615,241096.0,77.0
1616,234102.0,76.56
1617,237819.0,76.98
1618,233064.0,75.93
1619,235883.0,75.88
1620,236496.0,76.16
1621,236593.0,76.01
1622,236920.0,75.95
1623,236987.0,75.57
1624,241084.0,76.12
1625,241686.0,76.08
1626,241721.0,75.85
1627,220710.0,75.7
1628,223885.0,76.32
1629,227503.0,75.92
1630,233306.0,76.01
1631,234574.0,75.35
1632,234742.0,75.76
1633,234986.0,75.58
1634,238227.0,75.83
1635,241461.0,75.2
1636,221014.0,75.65
1637,221714.0,75.65
1638,224656.0,75.98
1639,225782.0,75.12
1640,226592.0,75.64
1641,228708.0,75.39
1642,230767.0,75.32
1643,231207.0,75.28
1644,231242.0,75.64
1645,231826.0,75.28
1646,234833.0,75.48
1647,237207.0,75.4
1648,238858.0,75.65
1649,239231.0,75.42
1650,244963.0,75.51
1651,220528.0,75.27
1652,224371.0,75.25
1653,228579.0,75.39
1654,230613.0,75.72
1655,231745.0,74.97
1656,234128.0,75.26
1657,235866.0,74.99
1658,235997.0,75.16
1659,239015.0,75.02
1660,241976.0,75.1
1661,244193.0,75.06
1662,207624.0,75.54
1663,215449.0,75.08
1664,215639.0,75.03
1665,215930.0,75.26
1666,216320.0,75.2
1667,222160.0,75.38
1668,225699.0,75.23
1669,225945.0,75.34
1670,226376.0,75.22
1671,226789.0,75.07
1672,229435.0,74.93
1673,230005.0,75.02
1674,230065.0,75.38
1675,231340.0,75.12
1676,231416.0,74.81
1677,233265.0,74.93
1678,235663.0,75.0
1679,236245.0,75.06
1680,237034.0,74.8
1681,240976.0,74.78
1682,244271.0,75.28
1683,244383.0,75.26
1684,209780.0,74.99
1685,210719.0,74.94
1686,211672.0,74.99
1687,211784.0,74.88
1688,211856.0,74.98
1689,212613.0,75.22
1690,216820.0,75.06
1691,217731.0,75.2
1692,220475.0,75.14
1693,220715.0,74.81
1694,221219.0,75.1
1695,221354.0,74.91
1696,221695.0,75.36
1697,221701.0,74.94
1698,222707.0,74.97
1699,224081.0,75.08
1700,225024.0,74.96
1701,225199.0,75.2
1702,225299.0,75.03
1703,225859.0,74.85
1704,227274.0,75.08
1705,227508.0,74.82
1706,228093.0,74.82
1707,229723.0,74.98
1708,230147.0,74.9
1709,230988.0,74.97
1710,231235.0,74.77
1711,231361.0,74.93
1712,232144.0,75.16
1713,235634.0,74.81
1714,236331.0,74.97
1715,236480.0,75.22
1716,239641.0,75.22
1717,242201.0,75.16
1718,202811.0,75.21
1719,203393.0,75.0
1720,203903.0,75.08
1721,205989.0,75.01
1722,206075.0,75.38
1723,208509.0,74.81
1724,210136.0,75.11
1725,210489.0,75.15
1726,210881.0,75.25
1727,213689.0,74.8
1728,213899.0,75.59
1729,220633.0,74.83
1730,220854.0,75.12
1731,221832.0,74.74
1732,222123.0,75.49
1733,222558.0,74.76
1734,223517.0,75.28
1735,223641.0,74.89
1736,224425.0,74.83
1737,226060.0,75.43
1738,226414.0,74.94
1739,226627.0,75.01
1740,228520.0,75.47
1741,228747.0,74.94
1742,230936.0,74.74
1743,231545.0,74.9
1744,231949.0,75.41
1745,232437.0,74.93
1746,232805.0,74.9
1747,233478.0,75.42
1748,234426.0,74.77
1749,235565.0,74.72
1750,240190.0,74.52
1751,241827.0,74.93
1752,201931.0,75.38
1753,202445.0,74.7
1754,203485.0,74.68
1755,204346.0,74.95
1756,205897.0,74.82
1757,211147.0,74.24
1758,211361.0,75.02
1759,213414.0,74.59
1760,213597.0,74.94
1761,213884.0,74.9
1762,216774.0,74.78
1763,217805.0,75.27
1764,219712.0,75.34
1765,219733.0,74.86
1766,221919.0,74.96
1767,223710.0,74.83
1768,225951.0,74.98
1769,226861.0,74.96
1770,229593.0,75.02
1771,229804.0,74.99
1772,232869.0,75.05
1773,236311.0,74.93
1774,237303.0,74.9
1775,240316.0,74.74
1776,191627.0,74.81
1777,194996.0,75.56
1778,197681.0,75.52
1779,198658.0,74.91
1780,199158.0,75.31
1781,199669.0,75.35
1782,201976.0,74.54
1783,202135.0,75.71
1784,202151.0,74.64
1785,203864.0,74.94
1786,205186.0,75.26
1787,205478.0,75.58
1788,205995.0,74.63
1789,206594.0,74.9
1790,207928.0,75.62
1791,208053.0,74.9
1792,208364.0,74.79
1793,208451.0,74.95
1794,210450.0,74.75
1795,211321.0,75.66
1796,211818.0,74.78
1797,211879.0,74.89
1798,211927.0,74.89
1799,212207.0,75.47
1800,212267.0,74.93
1801,212476.0,74.83
1802,212878.0,75.6
1803,213242.0,75.07
1804,215107.0,74.91
1805,215193.0,74.37
1806,215616.0,74.94
1807,217036.0,74.68
1808,217605.0,74.74
1809,221016.0,75.52
1810,223329.0,75.29
1811,223816.0,74.89
1812,224599.0,75.78
1813,225144.0,74.95
1814,226537.0,75.04
1815,227153.0,74.77
1816,229406.0,74.61
1817,234913.0,74.93
1818,237532.0,74.8
1819,239272.0,74.86
1820,244373.0,75.11
1821,193186.0,75.88
1822,198640.0,74.97
1823,198657.0,74.72
1824,201389.0,74.9
1825,203884.0,74.97
1826,208144.0,75.1
1827,208535.0,75.85
1828,209818.0,74.4
1829,210007.0,75.43
1830,210384.0,74.75
1831,211263.0,74.5
1832,215417.0,75.02
1833,215792.0,74.98
1834,220932.0,75.86
1835,234774.0,74.83
1836,172553.0,75.49
1837,183129.0,75.91
1838,184037.0,76.09
1839,184183.0,75.19
1840,186648.0,75.93
1841,190113.0,75.64
1842,190824.0,74.42
1843,191783.0,75.27
1844,195038.0,75.16
1845,195479.0,74.41
1846,198504.0,75.12
1847,201303.0,75.04
1848,201858.0,75.72
1849,202282.0,75.13
1850,202515.0,75.24
1851,204355.0,74.71
1852,204472.0,74.61
1853,205086.0,75.06
1854,205895.0,74.84
1855,205942.0,75.68
1856,206414.0,75.32
1857,208224.0,75.11
1858,209547.0,76.0
1859,209782.0,75.09
1860,209846.0,75.0
1861,210441.0,75.56
1862,210648.0,75.68
1863,210930.0,75.01
1864,211269.0,75.14
1865,214026.0,74.81
1866,215699.0,74.96
1867,215871.0,74.72
1868,216742.0,71.22
1869,219789.0,74.57
1870,220132.0,74.67
1871,220948.0,75.08
1872,221310.0,75.2
1873,221587.0,75.13
1874,228717.0,75.1
1875,229037.0,75.05
1876,229071.0,75.71
1877,232905.0,75.18
1878,236221.0,75.18
1879,243007.0,75.15
1880,25420.0,71.25
1881,49000.0,73.79
1882,105846.0,74.96
1883,110376.0,75.62
1884,112365.0,74.71
1885,132740.0,74.28
1886,134820.0,75.19
1887,135883.0,74.89
1888,136113.0,74.51
1889,138918.0,75.16
1890,139062.0,74.54
1891,139860.0,74.51
1892,140082.0,74.77
1893,142721.0,74.93
1894,142784.0,75.52
1895,142959.0,75.02
1896,143699.0,74.42
1897,150516.0,74.42
1898,152211.0,74.65
1899,152916.0,75.53
1900,153048.0,74.87
1901,156412.0,74.83
1902,157492.0,74.41
1903,157665.0,75.15
1904,158144.0,75.32
1905,159175.0,74.68
1906,161805.0,74.18
1907,162221.0,74.8
1908,163631.0,75.04
1909,163665.0,75.3
1910,163806.0,75.1
1911,164878.0,74.82
1912,164994.0,74.79
1913,165536.0,75.32
1914,165769.0,74.17
1915,167431.0,74.75
1916,167665.0,74.15
1917,168565.0,75.84
1918,168621.0,75.1
1919,169426.0,74.79
1920,169697.0,74.88
1921,170084.0,74.87
1922,170320.0,75.47
1923,170719.0,74.86
1924,171018.0,74.94
1925,171875.0,75.02
1926,171896.0,74.91
1927,172113.0,74.88
1928,172723.0,74.78
1929,172768.0,74.86
1930,172953.0,74.92
1931,174549.0,74.58
1932,176009.0,74.93
1933,177525.0,75.71
1934,177533.0,74.6
1935,177644.0,74.79
1936,177666.0,74.49
1937,177765.0,75.38
1938,178091.0,75.0
1939,179551.0,74.77
1940,179605.0,75.02
1941,179752.0,68.87
1942,179875.0,74.42
1943,179954.0,75.62
1944,181402.0,75.14
1945,181481.0,74.47
1946,181573.0,74.73
1947,182133.0,74.87
1948,182168.0,74.94
1949,182670.0,74.96
1950,182836.0,75.14
1951,182882.0,75.28
1952,182888.0,74.96
1953,183332.0,74.44
1954,183475.0,74.97
1955,183483.0,74.81
1956,183546.0,75.03
1957,183568.0,74.95
1958,184082.0,75.02
1959,184111.0,75.52
1960,184190.0,74.89
1961,184271.0,75.27
1962,184392.0,75.01
1963,184457.0,74.83
1964,184703.0,75.18
1965,184716.0,75.71
1966,184749.0,75.18
1967,184873.0,75.05
1968,186098.0,74.65
1969,186115.0,74.96
1970,186143.0,75.02
1971,186307.0,75.05
1972,186395.0,74.5
1973,186521.0,74.75
1974,186961.0,74.82
1975,187421.0,74.78
1976,187517.0,75.03
1977,187800.0,74.88
1978,188166.0,74.78
1979,188253.0,74.79
1980,188337.0,75.03
1981,188524.0,75.82
1982,188938.0,75.08
1983,189043.0,75.05
1984,189053.0,74.69
1985,189157.0,75.18
1986,189169.0,74.85
1987,189207.0,75.03
1988,189221.0,75.12
1989,189390.0,75.12
1990,189446.0,75.05
1991,189484.0,74.67
1992,189757.0,74.84
1993,189795.0,74.88
1994,189857.0,74.85
1995,189963.0,70.4
1996,190014.0,74.67
1997,190416.0,74.75
1998,190666.0,74.97
1999,190761.0,74.58
2000,190971.0,74.48
2001,191011.0,74.85
2002,191055.0,75.05
2003,191135.0,74.64
2004,191648.0,74.83
2005,192045.0,74.34
2006,192242.0,75.05
2007,192350.0,74.95
2008,192575.0,74.83
2009,192587.0,74.95
2010,192620.0,74.9
2011,192647.0,75.16
2012,192841.0,74.42
2013,193116.0,75.23
2014,193290.0,75.39
2015,193311.0,75.15
2016,193338.0,75.34
2017,193425.0,75.23
2018,193683.0,74.61
2019,193692.0,75.36
2020,194079.0,74.95
2021,194135.0,74.2
2022,194333.0,74.72
2023,194359.0,74.73
2024,194761.0,74.7
2025,194806.0,74.86
2026,194979.0,74.93
2027,195088.0,73.8
2028,195361.0,74.81
2029,195671.0,75.1
2030,196069.0,74.48
2031,197756.0,74.97
2032,198023.0,75.04
2033,198128.0,75.22
2034,198347.0,74.83
2035,198420.0,74.84
2036,198581.0,74.88
2037,198617.0,74.79
2038,198861.0,74.21
2039,198946.0,75.39
2040,199633.0,74.9
2041,199729.0,74.88
2042,199952.0,74.71
2043,200197.0,74.97
2044,200438.0,74.78
2045,200469.0,74.67
2046,200478.0,75.02
2047,200529.0,75.01
2048,200641.0,74.81
2049,201013.0,75.45
2050,201335.0,75.2
2051,201878.0,75.05
2052,201893.0,75.12
2053,201982.0,74.75
2054,202061.0,75.16
2055,202078.0,74.78
2056,202316.0,75.03
2057,202330.0,74.72
2058,202350.0,74.94
2059,202858.0,74.81
2060,203067.0,74.6
2061,203280.0,75.22
2062,203668.0,75.1
2063,203796.0,74.86
2064,203888.0,74.86
2065,204874.0,74.64
2066,205295.0,74.8
2067,205364.0,74.74
2068,205590.0,74.96
2069,206152.0,74.53
2070,207924.0,74.28
2071,208054.0,75.32
2072,208621.0,74.79
2073,209610.0,74.92
2074,209827.0,75.02
2075,210463.0,74.48
2076,210538.0,75.07
2077,211703.0,75.06
2078,212023.0,75.56
2079,212214.0,75.03
2080,212456.0,74.24
2081,212541.0,74.78
2082,212715.0,74.74
2083,212911.0,74.81
2084,214332.0,74.96
2085,214491.0,74.59
2086,214639.0,74.99
2087,214955.0,74.82
2088,215015.0,74.8
2089,215064.0,74.86
2090,215108.0,74.79
2091,215334.0,75.21
2092,216335.0,70.02
2093,216336.0,75.01
2094,216350.0,74.89
2095,217235.0,74.83
2096,218154.0,74.73
2097,223017.0,75.06
2098,223682.0,74.88
2099,224075.0,74.81
2100,227772.0,75.15
2101,230165.0,75.08
2102,230189.0,74.27
2103,230227.0,74.77
2104,230229.0,74.28
2105,230252.0,74.39
2106,230274.0,75.1
2107,230323.0,74.92
2108,230348.0,74.28
2109,230381.0,74.45
2110,230408.0,75.12
2111,230457.0,74.32
2112,230465.0,75.11
2113,230468.0,75.46
2114,230469.0,74.99
2115,230475.0,75.03
2116,230507.0,75.02
2117,238033.0,74.68
2118,244727.0,74.69
2119,245307.0,70.84
2120,251702.0,71.55
2121,236772.0,75.85
2122,238067.0,76.47
2123,240740.0,75.92
2124,243630.0,75.25
2125,241168.0,74.86
2126,226568.0,74.88
2127,228813.0,75.01
2128,229699.0,74.96
2129,229752.0,74.99
2130,232293.0,74.97
2131,236935.0,74.79
2132,237221.0,75.26
2133,238160.0,75.4
2134,239890.0,75.01
2135,240243.0,74.95
2136,241103.0,74.92
2137,241852.0,74.62
2138,243282.0,74.83
2139,226754.0,74.95
2140,228509.0,74.72
2141,232639.0,74.89
2142,233866.0,74.84
2143,235008.0,74.86
2144,236007.0,74.75
2145,236499.0,74.89
2146,238621.0,75.09
2147,246113.0,74.64
2148,247028.0,74.74
2149,223498.0,74.54
2150,225182.0,74.9
2151,226773.0,74.73
2152,228332.0,74.8
2153,231391.0,74.68
2154,231777.0,74.29
2155,233731.0,74.1
2156,234078.0,74.93
2157,234468.0,74.82
2158,237043.0,74.42
2159,237560.0,74.54
2160,237631.0,74.79
2161,237670.0,74.49
2162,240716.0,74.77
2163,244376.0,74.52
2164,245021.0,74.86
2165,251182.0,74.69
2166,213063.0,74.5
2167,213956.0,74.83
2168,220714.0,74.68
2169,221342.0,73.84
2170,221982.0,74.44
2171,222352.0,74.54
2172,224258.0,74.21
2173,224574.0,74.45
2174,227275.0,74.81
2175,228698.0,74.83
2176,232008.0,73.84
2177,232119.0,74.48
2178,232132.0,74.58
2179,232229.0,73.98
2180,233959.0,74.81
2181,235522.0,74.37
2182,236498.0,74.69
2183,236527.0,74.42
2184,238370.0,74.32
2185,240898.0,74.79
2186,204233.0,74.23
2187,208137.0,74.44
2188,215147.0,74.52
2189,215703.0,74.5
2190,218746.0,74.24
2191,220031.0,74.27
2192,222429.0,74.74
2193,226093.0,74.34
2194,226162.0,74.29
2195,228386.0,74.26
2196,229537.0,74.37
2197,229585.0,70.31
2198,229595.0,74.24
2199,231138.0,74.26
2200,231640.0,74.16
2201,232693.0,74.38
2202,234930.0,74.33
2203,236699.0,74.15
2204,238072.0,74.7
2205,202697.0,74.5
2206,215455.0,74.5
2207,216464.0,74.23
2208,219160.0,74.29
2209,220621.0,74.06
2210,221697.0,74.09
2211,222390.0,74.13
2212,222844.0,74.27
2213,224538.0,74.15
2214,225293.0,74.48
2215,225673.0,74.45
2216,227927.0,74.2
2217,228650.0,74.13
2218,229659.0,74.09
2219,230021.0,74.23
2220,231414.0,74.04
2221,235875.0,73.97
2222,199580.0,74.5
2223,202331.0,74.26
2224,205531.0,74.12
2225,206114.0,70.45
2226,208260.0,74.34
2227,209289.0,74.09
2228,210468.0,74.17
2229,211385.0,74.09
2230,212300.0,74.28
2231,214408.0,74.1
2232,215119.0,74.39
2233,215322.0,74.11
2234,216433.0,74.14
2235,219732.0,74.04
2236,219797.0,74.19
2237,220245.0,74.36
2238,220337.0,74.39
2239,220493.0,74.05
2240,220609.0,74.15
2241,220673.0,74.27
2242,225410.0,74.14
2243,225597.0,73.98
2244,226591.0,74.04
2245,226853.0,74.19
2246,227873.0,73.86
2247,229221.0,74.13
2248,229453.0,74.01
2249,229758.0,74.2
2250,247030.0,74.18
2251,200408.0,74.59
2252,204830.0,74.11
2253,204886.0,74.23
2254,206167.0,74.23
2255,207616.0,74.16
2256,207650.0,74.08
2257,209329.0,74.05
2258,209620.0,74.29
2259,210831.0,74.2
2260,210972.0,74.07
2261,211098.0,74.12
2262,212419.0,74.54
2263,219681.0,74.06
2264,219754.0,73.84
2265,220620.0,74.02
2266,220763.0,74.13
2267,220905.0,74.06
2268,231111.0,74.11
2269,231280.0,74.04
2270,238856.0,74.16
2271,240033.0,74.11
2272,243008.0,74.03
2273,245261.0,74.08
2274,188400.0,74.17
2275,189218.0,74.1
2276,192009.0,74.3
2277,193897.0,74.49
2278,194904.0,74.77
2279,201269.0,74.28
2280,202087.0,74.46
2281,202848.0,74.3
2282,204102.0,74.16
2283,204352.0,74.12
2284,204936.0,74.09
2285,207683.0,74.15
2286,209749.0,74.33
2287,209973.0,74.59
2288,209984.0,74.43
2289,211022.0,74.1
2290,212197.0,74.36
2291,212230.0,74.45
2292,212273.0,69.04
2293,212350.0,74.73
2294,213000.0,74.15
2295,213095.0,74.69
2296,213114.0,74.78
2297,213620.0,74.03
2298,215069.0,74.95
2299,215644.0,74.1
2300,216175.0,74.2
2301,216247.0,74.08
2302,219740.0,74.07
2303,219777.0,74.19
2304,220209.0,74.08
2305,221743.0,74.01
2306,222467.0,74.08
2307,225139.0,74.71
2308,226045.0,74.19
2309,226086.0,74.1
2310,229255.0,73.58
2311,230850.0,74.22
2312,232255.0,74.08
2313,239117.0,74.02
2314,251116.0,74.07
2315,193247.0,70.26
2316,194334.0,74.29
2317,195363.0,74.51
